TotalBsmtSF,ScreenPorch,PoolArea,BsmtFinSF2,LowQualFinSF,HalfBath,BsmtFinSF1,BedroomAbvGr,OpenPorchSF,BsmtHalfBath,house_Age,GarageCars,GrLivArea,WoodDeckSF,Fireplaces,LotFrontage,MasVnrArea,EnclosedPorch,2ndFlrSF,BsmtUnfSF,BsmtFullBath,3SsnPorch,LotArea,OverallCond,OverallQual,FullBath,KitchenAbvGr,SalePrice,MiscVal,MSSubClass,MSZoning,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,GarageType,MiscFeature,SaleType,SaleCondition,LotShape,LandSlope,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,Electrical,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,PavedDrive,PoolQC,Fence
773,0,0,0,0,1,219,3,84,0,13,2,1658,224,1,70.0,0.0,0,885,554,1,0,8000,5,6,2,1,188000,0,60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,Gd,TA,No,GLQ,Unf,Gd,SBrkr,TA,Typ,TA,Fin,TA,Y,,
803,0,0,0,0,1,403,4,69,0,32,2,1964,0,1,80.0,660.0,0,866,400,0,0,10480,6,7,2,1,205000,0,60,RL,Lvl,Inside,NWAmes,Norm,1Fam,2Story,Hip,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,ALQ,Unf,TA,SBrkr,TA,Typ,Gd,RFn,TA,Y,,
816,0,0,0,0,0,708,2,0,0,49,1,816,0,0,73.0,0.0,0,0,108,1,0,7100,7,5,1,1,129900,0,20,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,,CBlock,GasA,Y,Detchd,,WD,Normal,IR1,Gtl,TA,TA,TA,TA,No,GLQ,Unf,TA,FuseA,TA,Typ,,Unf,TA,Y,,
1008,0,0,0,0,0,643,2,18,0,54,1,1008,0,0,66.0,0.0,0,0,365,1,0,8923,7,5,1,1,134500,0,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,BLQ,Unf,Gd,SBrkr,Gd,Typ,,Unf,TA,Y,,
833,0,0,0,0,0,415,2,0,0,52,1,833,0,0,90.0,0.0,0,0,418,0,0,5400,7,5,1,1,117000,0,20,RL,Lvl,Inside,OldTown,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,,CBlock,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,Gd,TA,TA,No,Rec,Unf,Ex,SBrkr,Gd,Typ,,Unf,TA,Y,,MnPrv
1734,0,0,0,0,0,1004,3,0,0,0,3,1734,0,1,93.0,328.0,0,0,730,1,0,12085,5,8,2,1,318000,0,20,RL,Lvl,Inside,NridgHt,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,,New,Partial,Reg,Gtl,Gd,TA,Ex,TA,No,GLQ,Unf,Ex,SBrkr,Ex,Typ,Gd,RFn,TA,Y,,
408,0,0,0,0,1,353,3,0,0,7,2,1419,120,1,70.0,0.0,0,640,55,1,0,7750,5,8,2,1,184100,0,80,RL,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,Hip,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,BuiltIn,,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,TA,Fin,TA,Y,,
894,0,0,0,0,0,702,3,0,0,41,2,894,0,0,57.0,0.0,0,0,192,1,0,9764,7,5,1,1,130000,0,20,RL,Lvl,FR2,Sawyer,Feedr,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,CBlock,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,TA,TA,No,BLQ,Unf,Ex,SBrkr,Gd,Typ,,RFn,TA,Y,,
533,0,0,0,0,0,0,3,34,1,50,1,1601,280,0,85.0,0.0,0,580,533,0,0,13825,6,5,1,1,140000,0,80,RL,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,,CBlock,GasA,Y,BuiltIn,,WD,Normal,Reg,Gtl,TA,Gd,TA,TA,No,Unf,Unf,TA,SBrkr,TA,Min2,,RFn,TA,Y,,
1040,0,0,0,0,0,369,3,0,0,47,1,1040,140,0,70.0,0.0,252,0,671,0,0,7560,5,5,1,1,133700,0,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,LwQ,Unf,TA,FuseA,TA,Typ,,RFn,TA,Y,,GdWo
1012,0,0,0,0,0,0,2,22,0,87,1,1012,0,1,59.0,0.0,112,0,1012,0,0,8263,5,6,1,1,118400,0,30,RM,Bnk,Inside,IDOTRR,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,,BrkTil,GasA,Y,Detchd,,WD,Normal,Reg,Mod,TA,TA,TA,TA,No,Unf,Unf,TA,FuseA,TA,Typ,Gd,Unf,TA,Y,,MnPrv
1552,0,0,0,0,0,24,3,20,0,1,3,1552,144,0,84.0,196.0,0,0,1528,0,0,10084,5,7,2,1,212900,0,20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,New,Partial,Reg,Gtl,Gd,TA,Gd,TA,Av,GLQ,Unf,Ex,SBrkr,Gd,Typ,,RFn,TA,Y,,
672,160,0,0,0,0,0,3,0,0,53,1,960,64,0,70.0,0.0,0,0,672,0,0,8926,3,4,1,1,112000,0,20,RL,Lvl,Corner,Edwards,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,,CBlock,GasA,Y,Basment,,COD,Abnorml,IR1,Gtl,TA,TA,TA,TA,No,Unf,Unf,Ex,FuseA,TA,Typ,,Unf,TA,Y,,MnPrv
698,0,0,0,0,0,0,2,200,1,62,0,698,0,0,50.0,0.0,0,0,698,0,0,9405,9,5,1,1,118000,0,20,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,,CBlock,GasA,Y,,,WD,Normal,Reg,Gtl,TA,Ex,TA,TA,No,Unf,Unf,Ex,SBrkr,TA,Typ,,,,Y,,
384,0,0,0,0,1,0,3,25,0,15,2,1482,100,1,70.0,170.0,0,670,384,0,0,9125,5,7,2,1,163900,0,80,RL,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,Gd,TA,No,Unf,Unf,Gd,SBrkr,Gd,Typ,TA,Fin,TA,Y,,
1005,0,0,0,0,0,0,2,0,0,54,2,1005,0,1,60.0,0.0,0,0,1005,0,0,10434,5,4,1,1,115000,0,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,,CBlock,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,Unf,Unf,TA,SBrkr,Fa,Typ,TA,Unf,Fa,Y,,
1373,0,0,0,0,0,0,2,20,0,2,3,1555,143,1,53.0,130.0,0,0,1373,0,0,3684,5,7,2,1,174000,0,120,RL,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,TA,Fin,TA,Y,,
1530,0,0,0,0,0,1300,3,36,0,3,3,1530,144,1,182.0,0.0,0,0,230,1,0,14572,5,7,2,1,259000,0,20,RL,Lvl,Corner,Gilbert,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Family,IR3,Gtl,Gd,TA,Gd,TA,Av,GLQ,Unf,Ex,SBrkr,Gd,Typ,Gd,Fin,TA,Y,,
847,0,0,0,0,1,0,4,48,0,3,2,1959,100,1,59.0,0.0,0,1112,847,0,0,11796,5,7,2,1,215000,0,60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,BuiltIn,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,Av,Unf,Unf,Ex,SBrkr,Gd,Typ,Gd,Fin,TA,Y,,
936,0,0,0,0,0,936,2,0,0,27,2,936,49,0,60.0,180.0,0,0,0,1,0,7200,5,5,1,1,140000,0,90,RM,Lvl,Inside,OldTown,Norm,Duplex,SFoyer,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,Gd,TA,Gd,GLQ,Unf,TA,SBrkr,TA,Typ,,Unf,TA,Y,,
1122,0,0,0,0,0,622,4,44,0,81,2,1981,431,2,65.0,0.0,0,653,500,1,0,7804,3,4,2,1,135000,0,50,RL,Lvl,Inside,SWISU,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Plywood,,BrkTil,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,BLQ,Unf,TA,SBrkr,Gd,Min2,TA,Unf,TA,Y,,MnPrv
974,0,0,0,0,0,212,3,28,0,16,0,974,0,0,63.0,0.0,0,0,762,0,0,10712,5,5,1,1,93500,0,20,RL,Lvl,Inside,Mitchel,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,,PConc,GasA,Y,,,Oth,Abnorml,Reg,Gtl,TA,TA,Gd,TA,Mn,BLQ,Unf,TA,SBrkr,TA,Typ,,,,Y,,MnPrv
1008,0,0,0,0,0,0,5,48,0,127,1,2210,0,0,90.0,0.0,0,1032,1008,0,0,9900,4,6,2,1,117500,0,70,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,,BrkTil,GasW,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,Mn,Unf,Unf,TA,SBrkr,Fa,Typ,,Unf,Fa,N,,
1128,0,0,0,0,1,584,3,155,0,14,2,2020,0,1,80.0,0.0,0,878,544,0,0,9828,5,8,2,1,239500,0,60,RL,Lvl,Inside,SawyerW,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,TA,RFn,TA,Y,,
916,0,0,0,0,1,0,3,38,0,10,2,1600,100,1,57.0,0.0,0,684,916,0,0,8773,5,6,2,1,169000,0,60,RL,HLS,Inside,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,Gd,TA,Av,Unf,Unf,Gd,SBrkr,TA,Typ,TA,Fin,TA,Y,,
960,0,0,0,0,0,0,2,128,0,81,1,986,0,1,60.0,0.0,0,0,960,0,0,6180,5,6,1,1,102000,0,30,RM,Lvl,Corner,BrkSide,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,BrkTil,GasA,N,Detchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,Unf,Unf,TA,SBrkr,TA,Typ,Gd,Unf,TA,Y,,
1032,0,0,0,0,0,280,3,0,0,58,1,1252,0,0,80.0,0.0,96,220,752,0,0,9600,5,6,1,1,119000,0,50,RL,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,,CBlock,GasA,Y,Attchd,,WD,Abnorml,Reg,Gtl,TA,TA,TA,TA,No,BLQ,Unf,TA,FuseA,TA,Typ,,Unf,TA,Y,,
780,0,0,0,0,0,0,2,0,0,135,0,1020,0,0,54.0,0.0,176,240,780,0,0,6342,8,5,1,1,94000,0,50,RL,Lvl,Inside,Sawyer,Feedr,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,,CBlock,GasA,N,,,WD,Normal,Reg,Gtl,TA,Gd,TA,TA,No,Unf,Unf,Gd,SBrkr,TA,Typ,,,,N,,
1567,0,0,0,0,0,1567,2,32,0,32,2,1567,264,2,70.0,0.0,0,0,0,1,0,9819,5,6,2,1,196000,0,20,RL,Lvl,Inside,Mitchel,Norm,1Fam,1Story,Gable,CompShg,Plywood,ImStucc,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Mod,TA,TA,TA,TA,Gd,ALQ,Unf,TA,SBrkr,Gd,Typ,TA,RFn,TA,Y,,
915,126,0,0,0,0,645,3,0,0,87,2,1167,0,1,98.0,0.0,216,0,270,0,0,8731,5,5,1,1,144000,0,30,RL,Lvl,Inside,BrkSide,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,,BrkTil,GasA,Y,Detchd,,WD,Normal,IR1,Gtl,TA,Fa,TA,TA,No,BLQ,Unf,TA,SBrkr,TA,Maj1,Gd,Unf,TA,Y,,
952,0,0,0,0,0,852,2,0,0,57,2,952,0,0,60.0,0.0,0,0,100,1,0,7350,7,5,1,1,139000,0,20,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,,CBlock,GasA,Y,Detchd,,COD,Abnorml,Reg,Gtl,TA,TA,TA,TA,Mn,ALQ,Unf,TA,SBrkr,TA,Typ,,Unf,TA,Y,,
780,0,0,0,0,1,381,4,96,0,33,2,1868,448,1,70.0,44.0,0,780,399,1,0,10304,7,5,2,1,197500,0,60,RL,Lvl,CulDSac,NWAmes,PosN,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,Gd,TA,TA,No,ALQ,Unf,Ex,SBrkr,Gd,Typ,TA,Unf,TA,Y,,
1466,0,0,0,0,0,1150,4,144,0,1,3,2828,125,1,77.0,340.0,0,1362,316,1,0,9965,5,8,3,1,424870,0,60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,BuiltIn,,New,Partial,Reg,Gtl,Gd,TA,Ex,TA,Gd,GLQ,Unf,Ex,SBrkr,Gd,Typ,TA,RFn,TA,Y,,
1006,0,0,0,0,0,288,3,24,0,49,0,1006,0,0,70.0,0.0,0,0,718,0,0,9000,3,5,1,1,80000,0,20,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,,CBlock,GasA,Y,,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,GLQ,Unf,TA,SBrkr,TA,Typ,,,,Y,,
672,0,0,0,0,0,348,2,0,0,69,1,924,0,0,60.0,0.0,0,252,324,1,0,12180,4,4,1,1,80000,0,190,RL,Lvl,Inside,Edwards,Norm,2fmCon,1.5Fin,Gable,CompShg,MetalSd,MetalSd,,BrkTil,Grav,N,Detchd,,WD,Normal,Reg,Gtl,TA,Fa,Gd,TA,No,BLQ,Unf,Fa,FuseA,Fa,Typ,,Unf,TA,Y,,MnPrv
1042,0,0,0,0,0,0,3,0,0,78,1,1576,0,1,52.0,0.0,0,534,1042,0,0,6240,6,5,1,1,149000,0,50,RM,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,,BrkTil,GasA,Y,Detchd,,WD,Family,Reg,Gtl,TA,TA,TA,TA,No,Unf,Unf,Ex,SBrkr,TA,Typ,Gd,Unf,TA,Y,,
1298,0,0,0,0,0,1258,3,26,0,21,2,1298,165,1,70.0,85.0,0,0,40,1,0,11200,5,6,2,1,180000,0,20,RL,Lvl,Inside,SawyerW,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,TA,SBrkr,Gd,Typ,TA,Unf,TA,Y,,
704,0,0,0,0,1,275,3,0,0,68,1,1564,0,1,75.0,0.0,0,704,429,0,0,12000,7,7,1,1,174500,0,70,RL,Bnk,Inside,Crawfor,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,Rec,Unf,Ex,SBrkr,Fa,Typ,Gd,Unf,TA,Y,,
572,0,0,0,0,0,0,2,0,0,82,1,1111,0,1,70.0,0.0,176,539,572,0,0,5700,7,7,1,1,116900,0,50,RM,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,,PConc,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,Unf,Unf,TA,SBrkr,TA,Typ,Gd,Unf,TA,Y,,
650,0,0,0,0,0,624,3,0,1,89,2,1482,0,0,50.0,0.0,0,650,26,0,0,9000,9,7,1,1,143000,0,70,RM,Lvl,Inside,OldTown,Artery,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,Gd,TA,TA,No,ALQ,Unf,Ex,SBrkr,TA,Typ,,Unf,TA,Y,,
932,0,0,0,0,0,0,2,0,0,57,1,932,0,1,57.0,0.0,214,0,932,0,0,8280,5,6,1,1,124000,0,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,,CBlock,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,TA,TA,No,Unf,Unf,Ex,FuseA,Gd,Typ,Gd,Unf,TA,Y,,GdPrv
1466,100,0,0,0,1,176,3,140,0,47,2,1466,0,2,134.0,132.0,0,0,1290,0,0,17755,4,5,1,1,149900,0,20,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,BLQ,Unf,TA,SBrkr,Fa,Typ,Gd,Fin,TA,Y,,
1073,0,0,547,0,0,296,2,0,0,50,2,1811,0,1,90.0,0.0,280,0,230,0,0,14115,7,6,1,1,230000,0,20,RL,Lvl,Inside,Crawfor,Norm,1Fam,1Story,Gable,CompShg,Stone,Stone,,PConc,GasA,Y,Attchd,,WD,Abnorml,IR1,Gtl,TA,TA,TA,TA,No,ALQ,GLQ,Ex,SBrkr,Ex,Typ,Gd,Fin,TA,Y,,
816,0,0,0,0,0,538,2,0,0,78,1,816,0,0,70.0,0.0,96,0,278,0,0,5890,8,6,1,1,120500,0,30,RM,Lvl,Corner,IDOTRR,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,BrkTil,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,Gd,Gd,TA,TA,Av,ALQ,Unf,Ex,SBrkr,TA,Typ,,Unf,TA,Y,,
864,273,0,0,0,2,454,4,84,0,43,2,1820,60,2,70.0,288.0,0,918,410,0,0,13700,6,7,1,1,201800,0,60,RL,Lvl,Inside,NAmes,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,CBlock,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,TA,TA,Gd,ALQ,Unf,TA,SBrkr,Gd,Typ,Gd,Unf,TA,Y,,GdPrv
1437,180,0,0,0,0,1157,3,21,0,31,2,1437,0,1,90.0,0.0,0,0,280,1,0,10768,8,5,2,1,218000,0,20,RL,Lvl,Corner,Veenker,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,,CBlock,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,Gd,Gd,TA,Gd,ALQ,Unf,TA,SBrkr,Gd,Typ,Fa,RFn,TA,Y,,
1219,0,0,0,0,0,633,3,92,1,43,2,1265,0,1,85.0,0.0,0,0,586,0,96,9350,8,5,2,1,179900,0,80,RL,Lvl,Inside,NAmes,Norm,1Fam,SLvl,Gable,CompShg,BrkFace,BrkFace,,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,Gd,TA,TA,Gd,ALQ,Unf,Gd,SBrkr,Gd,Typ,Gd,RFn,TA,Y,,MnPrv
1314,0,0,0,0,0,904,2,62,0,2,2,1314,172,1,34.0,166.0,0,0,410,1,0,5001,5,7,2,1,230000,0,120,RL,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,Gd,RFn,TA,Y,,
1580,0,0,0,0,0,0,3,24,0,1,3,1580,0,0,92.0,186.0,0,0,1580,0,0,11932,5,8,2,1,235128,0,20,RL,Lvl,FR2,Somerst,Feedr,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,,ConLD,Partial,Reg,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,,RFn,TA,Y,,
901,0,0,0,0,1,442,4,69,0,34,2,1876,0,1,76.0,270.0,0,933,459,0,0,9120,6,6,2,1,185000,0,60,RL,Lvl,Inside,NWAmes,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,TA,TA,No,ALQ,Unf,TA,SBrkr,Gd,Typ,TA,RFn,Gd,Y,,
855,0,0,0,0,1,311,3,0,0,32,2,1456,26,1,24.0,0.0,0,601,544,0,0,2280,5,6,2,1,146000,0,160,RL,Lvl,Inside,NPkVill,Norm,Twnhs,2Story,Gable,CompShg,Plywood,Brk Cmn,,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,Gd,TA,No,ALQ,Unf,Fa,SBrkr,TA,Typ,TA,Unf,TA,Y,,
1296,0,0,0,0,0,728,3,0,0,54,2,1640,108,1,70.0,72.0,0,0,568,1,216,14778,7,6,1,1,224000,0,20,RL,Low,CulDSac,Crawfor,PosN,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Detchd,,WD,Normal,IR1,Gtl,Gd,TA,TA,TA,No,BLQ,Unf,Ex,SBrkr,Gd,Typ,Gd,Unf,TA,Y,,
894,0,0,0,0,0,492,3,0,0,39,2,894,0,1,109.0,0.0,0,0,402,0,0,8724,5,5,1,1,129000,0,20,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,Gd,TA,No,BLQ,Unf,Gd,SBrkr,TA,Typ,Po,Fin,TA,Y,,
1198,0,0,0,0,2,1198,0,0,0,39,2,1258,120,0,60.0,0.0,0,0,0,2,0,12900,4,4,0,2,108959,0,90,RL,Lvl,Inside,Sawyer,Feedr,Duplex,SFoyer,Gable,CompShg,Plywood,Plywood,,CBlock,GasA,Y,CarPort,,WD,Alloca,Reg,Gtl,TA,TA,Gd,TA,Av,GLQ,Unf,TA,SBrkr,TA,Typ,,Unf,Fa,Y,,
1360,0,0,391,0,1,680,2,180,0,29,2,1432,168,1,70.0,0.0,0,0,289,1,0,16157,7,5,1,1,194000,0,80,RL,Lvl,FR2,Veenker,Feedr,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,Gd,TA,Gd,ALQ,Rec,Ex,SBrkr,Gd,Typ,TA,Unf,TA,Y,,
1502,0,0,0,0,0,0,3,114,0,0,2,1502,0,0,79.0,268.0,0,0,1502,0,0,9541,5,7,2,1,233170,0,20,RL,Lvl,Inside,NridgHt,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,,New,Partial,IR1,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,,RFn,TA,Y,,
1694,0,0,0,0,0,0,3,33,0,2,3,1694,160,0,64.0,72.0,0,0,1694,0,0,10475,5,8,2,1,245350,0,20,RL,Lvl,Corner,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,Av,Unf,Unf,Ex,SBrkr,Gd,Typ,,RFn,TA,Y,,
959,0,0,0,0,1,786,3,38,0,6,2,1671,0,1,58.0,0.0,0,712,173,1,0,10852,5,6,2,1,173000,0,60,RL,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,TA,Typ,TA,Fin,TA,Y,,
1127,90,0,0,0,0,626,4,0,0,73,2,2108,0,2,120.0,0.0,0,872,501,0,0,13728,7,6,2,1,235000,0,70,RL,Lvl,Corner,Edwards,Norm,1Fam,2Story,Hip,CompShg,Stucco,Stucco,,CBlock,GasA,Y,Basment,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,Rec,Unf,Ex,SBrkr,Gd,Typ,TA,Unf,TA,Y,,
1930,0,0,0,0,1,1387,4,76,0,11,3,3627,361,1,118.0,1378.0,0,1796,543,1,0,35760,5,10,3,1,625000,0,60,RL,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,Gd,Ex,TA,Gd,GLQ,Unf,Ex,SBrkr,Gd,Typ,TA,Fin,TA,Y,,
1096,0,576,0,0,0,522,3,0,0,31,1,1118,203,1,76.0,0.0,0,0,574,1,0,9880,6,6,1,1,171000,0,80,RL,Lvl,Inside,Mitchel,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,Av,ALQ,Unf,TA,SBrkr,TA,Typ,Po,Fin,TA,Y,Gd,GdPrv
1261,288,0,0,0,0,662,3,0,0,50,2,1261,0,1,76.0,0.0,0,0,599,1,0,9120,6,6,1,1,163000,1400,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,,CBlock,GasA,Y,Attchd,Shed,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,ALQ,Unf,Ex,SBrkr,TA,Typ,TA,RFn,TA,Y,,
625,0,0,0,0,1,0,2,54,0,2,2,1250,0,0,35.0,0.0,0,625,625,0,0,4017,5,7,2,1,171900,0,160,FV,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,,PConc,GasA,Y,Detchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,,Fin,TA,Y,,
